"server_time  : 2023-12-03 23:35:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:36:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 36 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:37:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 37 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:37:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:38:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 38 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:38:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:39:02 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 39 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:39:02 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:40:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 40 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:40:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:41:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 41 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:41:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:42:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 42 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:42:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:43:02 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 43 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:43:02 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:44:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 44 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:44:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:45:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 45 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:45:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:46:02 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 46 01.zip 를 1번 째 백업성공 " 
"server_time  : 2023-12-03 23:46:02 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202191140, file_dirname : C:\Python312\Lib\site-packages\pkg_park4139 를 파일자동정리완료 " 
"server_time  : 2023-12-03 23:47:01 ,  __file__  : C:\Users\WIN10PROPC3\Desktop\services\helper-from-nothing-to-back-up\helper.py, log id: 20231202151917, file_yyyy_mm_dd_HH_MM_SS_zip : helper - 2023 12 03 23 47 01.zip 를 1번 째 백업성공 " 
